5388232.00,5391298.00,5421985.00,5384891.00,5225172.00,5388483.00,5390674.00,5388360.00,4793333.00,4788687.00,0,4820740.00,4822123.00,4859673.00,4730873.00,4776545.00,4624817.00,4804855.00,4729278.00,0,4806904.00,0,4600526.00,4462276.00,4640440.00,0,4868154.00,4863356.00,4862004.00,4805097.00,4864655.00,4936312.00,4895646.00,4984422.00,4792148.00,4868084.00,0,0,4863950.00,4859190.00,4907423.00,4982612.00,4980402.00,5144665.00,4925445.00,4922025.00,0,4966129.00,5004789.00,5063162.00,5125970.00,5121766.00,5072295.00,4422291.00,4633396.00,4473949.00,4739048.00,4850949.00,4964750.00,4847579.00,4789116.00,4897871.00,4855154.00,4858208.00,4478114.00,4433705.00,4508856.00,4685203.00,0,0,0,5061010.00,0,5065893.00,0,0,0,0,0,0,5077865.00,5116118.00,0,0,0,0,0,0,0,4874377.00,0,0,4599311.00,4555654.00,4606640.00,4399845.00,4567106.00,4519905.00,0,0
4998368.00,5091933.00,5017480.00,5089658.00,4937632.00,5008699.00,5085980.00,5086241.00,4547621.00,4552099.00,0,4619197.00,4802015.00,4560056.00,4619838.00,4624838.00,4593218.00,4744736.00,4742177.00,0,4803446.00,0,4589677.00,4731269.00,4625476.00,0,4751021.00,4835804.00,4885893.00,4754637.00,4835882.00,4881156.00,4845254.00,4911011.00,4908456.00,4941834.00,0,0,4911162.00,4906845.00,4811856.00,4976420.00,5110842.00,4913414.00,4836401.00,4973819.00,0,4972129.00,4964560.00,4971513.00,5031856.00,4957039.00,4779453.00,4558734.00,4674654.00,4474452.00,4825632.00,4901020.00,4965989.00,4819366.00,4825445.00,4960457.00,4966562.00,4821407.00,4481476.00,4539961.00,4495794.00,4495152.00,0,0,0,5053171.00,0,5116189.00,0,0,0,0,0,0,5141250.00,5193196.00,0,0,0,0,0,0,0,4905850.00,0,0,4731029.00,4748128.00,4730477.00,4508685.00,4545449.00,4570142.00,0,0
5311180.00,5405626.00,5197263.00,5343660.00,5154652.00,5301838.00,5477498.00,5406585.00,4827742.00,4724151.00,0,4810696.00,4808002.00,4804294.00,4855331.00,4858213.00,4696630.00,4865468.00,4865270.00,0,4867353.00,0,4637896.00,4640982.00,4596385.00,0,6804660.00,6798765.00,6947878.00,6741129.00,6895815.00,6896531.00,6806126.00,5873614.00,5823943.00,5883810.00,0,0,5827411.00,5925903.00,5928155.00,6133759.00,6134222.00,6138816.00,6018686.00,5968743.00,0,6019569.00,6565383.00,6611116.00,6701286.00,6701088.00,6468528.00,5538469.00,5352830.00,5355765.00,5466474.00,5393269.00,5318208.00,5628698.00,5318057.00,5324017.00,5462024.00,5588332.00,4647226.00,4826964.00,4661463.00,4648743.00,0,0,0,5747979.00,0,5793932.00,0,0,0,0,0,0,6712476.00,6812433.00,0,0,0,0,0,0,0,5966808.00,0,0,5199553.00,5195909.00,5239564.00,4870109.00,4807669.00,4864253.00,0,0
5157360.00,5054745.00,5013809.00,5154772.00,4972799.00,5050048.00,5150719.00,5151384.00,4533455.00,4531445.00,0,4613035.00,4658154.00,4614618.00,4603249.00,4605525.00,4968117.00,4896073.00,4658518.00,0,4758285.00,0,4598856.00,4546758.00,4647922.00,0,4951640.00,4863096.00,4866441.00,4800394.00,4871676.00,4957624.00,4871168.00,4913989.00,4860199.00,4938526.00,0,0,4959445.00,4804956.00,4927242.00,5064372.00,5071981.00,4986789.00,4904445.00,4987948.00,0,4982978.00,5005403.00,4950135.00,5007850.00,5006994.00,4853948.00,4524640.00,4579545.00,4725518.00,4842712.00,4908472.00,4903217.00,5098672.00,4946950.00,4901688.00,4845209.00,4953073.00,4573037.00,4622915.00,4688281.00,4625149.00,0,0,0,5181033.00,0,5175112.00,0,0,0,0,0,0,5160577.00,5156853.00,0,0,0,0,0,0,0,4914677.00,0,0,4653863.00,4606123.00,4703954.00,4447697.00,4494116.00,4568422.00,0,0
5363947.00,5457900.00,5229002.00,5299619.00,5161084.00,5363014.00,5459609.00,5357610.00,4798492.00,4947379.00,0,4652656.00,4881423.00,4649034.00,4766348.00,4704315.00,4816973.00,4990499.00,4851178.00,0,4991107.00,0,4673022.00,4673955.00,4667852.00,0,4975481.00,5313332.00,4986053.00,4994496.00,5048879.00,5101874.00,5160327.00,5625706.00,4996520.00,5383978.00,0,0,5181200.00,5461843.00,5472892.00,5629417.00,5926579.00,5916993.00,6160533.00,6122801.00,0,6117673.00,5646361.00,5793278.00,5744252.00,5936515.00,5591403.00,5605736.00,5396011.00,5287053.00,5365838.00,5416302.00,5360165.00,5457841.00,5208461.00,5363023.00,5418354.00,5287178.00,4543813.00,4680996.00,4665674.00,4733903.00,0,0,0,5567658.00,0,5526756.00,0,0,0,0,0,0,5848965.00,5858378.00,0,0,0,0,0,0,0,5416335.00,0,0,4517408.00,4676257.00,4667347.00,4431966.00,4571247.00,4535800.00,0,0
4976318.00,4997388.00,4899449.00,4983450.00,4833456.00,4990308.00,5006848.00,5128548.00,4543446.00,4545351.00,0,4622135.00,4617629.00,4657637.00,4587201.00,4645194.00,4639060.00,4676973.00,4680341.00,0,4618805.00,0,4533768.00,4540099.00,4528534.00,0,5045118.00,5011348.00,5031225.00,5044820.00,5116423.00,5032605.00,5024494.00,4802862.00,4874217.00,4885603.00,0,0,5002153.00,4903112.00,4889958.00,4930152.00,4928316.00,5030368.00,4834723.00,4977993.00,0,4829881.00,4950570.00,4840183.00,4947381.00,5024401.00,4878967.00,4462569.00,4585574.00,4637782.00,4942136.00,4938251.00,4758325.00,4939729.00,4765831.00,4929919.00,4859289.00,4938966.00,4467911.00,4637329.00,4619976.00,4599830.00,0,0,0,4951888.00,0,5049773.00,0,0,0,0,0,0,5069856.00,5064020.00,0,0,0,0,0,0,0,4762412.00,0,0,4468157.00,4515432.00,4629998.00,4444553.00,4499647.00,4514041.00,0,0
4967816.00,5041951.00,4916499.00,5149199.00,4847824.00,4953581.00,5098549.00,5038146.00,4586816.00,4633569.00,0,4680375.00,4668912.00,4426194.00,4755448.00,4749895.00,4920257.00,4901050.00,4769570.00,0,4890490.00,0,4568320.00,4637057.00,4534186.00,0,4869064.00,4955736.00,4874376.00,4873490.00,4938502.00,4867455.00,4871861.00,4948774.00,4753026.00,5171596.00,0,0,4841226.00,4743287.00,4882390.00,4948518.00,5011843.00,5062227.00,5060355.00,4813533.00,0,4803459.00,5013528.00,4966519.00,5014074.00,4958535.00,4985218.00,4553620.00,4418547.00,4509711.00,4819704.00,4914320.00,4811068.00,4918895.00,5072300.00,4909827.00,4949749.00,4814640.00,4440488.00,4567650.00,4648951.00,4570865.00,0,0,0,4991033.00,0,5092702.00,0,0,0,0,0,0,5116527.00,5010934.00,0,0,0,0,0,0,0,4787333.00,0,0,4581226.00,4597091.00,4697542.00,4434329.00,4497341.00,4547591.00,0,0
5076081.00,5330733.00,5084318.00,5257147.00,5144498.00,5080421.00,5122407.00,5262472.00,4692750.00,4690563.00,0,4838988.00,4748331.00,4754088.00,4774965.00,4709574.00,4931869.00,4925353.00,4823557.00,0,5050366.00,0,4622884.00,4649640.00,4662467.00,0,4975406.00,4782540.00,4933633.00,5103997.00,4802395.00,4756821.00,4961047.00,5235309.00,4948370.00,4795020.00,0,0,5006989.00,4690112.00,4836848.00,4956115.00,5041139.00,5079884.00,4841883.00,4916354.00,0,5052822.00,4977087.00,5008947.00,5072502.00,4954299.00,4808485.00,4785318.00,4778064.00,4842801.00,5154918.00,4763511.00,5041562.00,4694935.00,4976347.00,4865861.00,4983355.00,4763905.00,4557014.00,4981242.00,4763869.00,4762003.00,0,0,0,5012354.00,0,5119945.00,0,0,0,0,0,0,5073162.00,4869880.00,0,0,0,0,0,0,0,5171028.00,0,0,4624215.00,4565979.00,4657942.00,4429224.00,4520155.00,4655535.00,0,0
5118723.00,5120713.00,5271226.00,5244850.00,5026308.00,5044626.00,5029904.00,5118934.00,4621014.00,4583872.00,0,4744782.00,4714798.00,4743251.00,4643614.00,4713004.00,4925104.00,4740234.00,4691636.00,0,4705540.00,0,4743040.00,4736064.00,4744374.00,0,4979155.00,4925141.00,4927451.00,4922695.00,4893107.00,4781492.00,4783170.00,5007348.00,4759799.00,5222784.00,0,0,5260399.00,5076427.00,4868683.00,5487946.00,5358430.00,5303777.00,5439765.00,5158272.00,0,5381817.00,4783865.00,5089765.00,4864757.00,4805165.00,4693281.00,4474213.00,4666580.00,4562085.00,4990924.00,4922129.00,4810554.00,4871598.00,5129938.00,4781001.00,4784104.00,5125307.00,4661352.00,4739709.00,4737952.00,4627220.00,0,0,0,4946630.00,0,5100103.00,0,0,0,0,0,0,5176898.00,5111547.00,0,0,0,0,0,0,0,4939632.00,0,0,4547010.00,4612493.00,4647554.00,4462303.00,4603365.00,4587432.00,0,0
5154593.00,4900349.00,4942256.00,5106116.00,4755211.00,5038112.00,4881559.00,5042997.00,4573897.00,4590568.00,0,4837668.00,4769632.00,4711169.00,4714577.00,4757624.00,4830082.00,4600703.00,4651176.00,0,4797841.00,0,4677204.00,4611597.00,4579358.00,0,4701480.00,4971102.00,4862556.00,4713183.00,4747996.00,4808598.00,4977206.00,4778562.00,4871590.00,5058671.00,0,0,4716509.00,4781792.00,4989501.00,5089095.00,4873812.00,5109915.00,4935882.00,5090270.00,0,4823073.00,5094153.00,4842692.00,4955834.00,4964556.00,4952392.00,4493639.00,4505137.00,4512552.00,4784229.00,4871348.00,4640346.00,4775769.00,4929093.00,4719258.00,4972657.00,5026284.00,5498223.00,5923885.00,5609539.00,5762814.00,0,0,0,5608750.00,0,5400961.00,0,0,0,0,0,0,5516171.00,5829230.00,0,0,0,0,0,0,0,5055265.00,0,0,4438763.00,4500881.00,4597649.00,4497881.00,4483536.00,4516285.00,0,0
5036626.00,5104293.00,4937633.00,5101106.00,4938095.00,5041799.00,5197055.00,5145677.00,4601589.00,4646180.00,0,4622214.00,4731126.00,4679940.00,4619853.00,4658081.00,4666837.00,4759581.00,4646317.00,0,4753375.00,0,4635772.00,4581425.00,4620169.00,0,4936483.00,4816595.00,4973260.00,5082823.00,5072161.00,4914857.00,5082325.00,5236302.00,5296542.00,5069615.00,0,0,5478759.00,5246230.00,5124156.00,5334970.00,5340532.00,5230085.00,5233649.00,5175777.00,0,5383713.00,5220332.00,5347131.00,5264533.00,5339188.00,5282186.00,4759023.00,4816835.00,4865646.00,5019718.00,5131443.00,5010911.00,5245708.00,5245315.00,5335437.00,5242202.00,5131932.00,4964919.00,4749290.00,4957292.00,4817967.00,0,0,0,5687889.00,0,5688674.00,0,0,0,0,0,0,5022122.00,5156730.00,0,0,0,0,0,0,0,4828323.00,0,0,4598000.00,4704551.00,4649111.00,4419830.00,4450598.00,4533413.00,0,0
4960681.00,4959783.00,4961787.00,5116682.00,5106846.00,4945153.00,5055350.00,5120802.00,4632866.00,4541237.00,0,4683936.00,4554605.00,4732995.00,4737336.00,4692172.00,4746343.00,4747930.00,4655520.00,0,4792718.00,0,4665291.00,4552602.00,4855546.00,0,4982958.00,4693314.00,4795799.00,4969571.00,4972709.00,4693770.00,4975055.00,4699633.00,4958399.00,4889498.00,0,0,4708957.00,4875417.00,4811214.00,4916318.00,5060737.00,4848994.00,4783570.00,5054654.00,0,4903805.00,5084898.00,5003089.00,5089890.00,4993170.00,4837143.00,4493387.00,4542786.00,4546927.00,4808096.00,4803118.00,4905144.00,4902446.00,4700842.00,5007963.00,4694225.00,5004547.00,4475953.00,4566261.00,4728570.00,4577661.00,0,0,0,4914570.00,0,5078206.00,0,0,0,0,0,0,5061482.00,5058217.00,0,0,0,0,0,0,0,4784469.00,0,0,4581858.00,4591588.00,4625888.00,4454882.00,4475090.00,4677762.00,0,0
5155649.00,4984017.00,4944944.00,5319339.00,4948719.00,5086758.00,5146848.00,5323367.00,4678615.00,4685900.00,0,4717862.00,4608187.00,4563291.00,4544338.00,4651183.00,4906919.00,4825799.00,4558371.00,0,4829154.00,0,4605878.00,4571469.00,4566042.00,0,4641500.00,4699397.00,4849894.00,4808205.00,4922681.00,4914708.00,4756284.00,4690139.00,4827365.00,4822214.00,0,0,4907937.00,4573558.00,4858509.00,5005624.00,4554513.00,4978534.00,4747522.00,4965627.00,0,4796075.00,4858401.00,4972790.00,4794729.00,4904172.00,4866004.00,4531469.00,4443136.00,4553900.00,4841496.00,4982138.00,4928203.00,4778608.00,4834295.00,4597890.00,4675468.00,5075964.00,4477198.00,4532341.00,4597380.00,4587009.00,0,0,0,4881667.00,0,4938540.00,0,0,0,0,0,0,5005318.00,5109271.00,0,0,0,0,0,0,0,4695015.00,0,0,4662985.00,4557991.00,4654997.00,4425463.00,4451856.00,4595133.00,0,0
4897603.00,5059886.00,4908829.00,4953230.00,4834642.00,5063542.00,5111991.00,5157503.00,4634919.00,4744259.00,0,4680780.00,4784130.00,4846177.00,4729057.00,4600486.00,4636476.00,4771364.00,4611249.00,0,4671765.00,0,4730907.00,4728225.00,4630617.00,0,4728671.00,4668237.00,4955840.00,4897007.00,4676843.00,4828378.00,4957860.00,4789196.00,4868713.00,5241981.00,0,0,5466658.00,5245009.00,5416474.00,5497122.00,5148067.00,5495166.00,5542533.00,5375648.00,0,5412749.00,5006526.00,4825328.00,5101824.00,4994387.00,4672068.00,4505174.00,4574649.00,4578444.00,5029803.00,4738127.00,4797025.00,4911516.00,4917250.00,5129242.00,4848522.00,5019705.00,4595383.00,4742785.00,4619965.00,4662062.00,0,0,0,5095351.00,0,5363495.00,0,0,0,0,0,0,5248997.00,5244707.00,0,0,0,0,0,0,0,4694276.00,0,0,4602162.00,4610185.00,4652304.00,4409109.00,4525259.00,4519977.00,0,0
4859410.00,4976885.00,5066286.00,4904682.00,4744583.00,4964018.00,5102578.00,5160417.00,4558885.00,4492267.00,0,4548949.00,4743139.00,4737595.00,4611731.00,4687201.00,4781727.00,4833329.00,4783531.00,0,4694885.00,0,4600038.00,4606170.00,4547076.00,0,4951891.00,4859457.00,4906457.00,4847887.00,4842550.00,4963284.00,4970880.00,4735433.00,5088767.00,5148030.00,0,0,4971747.00,4860636.00,5319896.00,5068031.00,5125262.00,5275836.00,5282544.00,5443703.00,0,5114000.00,4698266.00,4654373.00,5185128.00,5022730.00,5013417.00,4438612.00,4512777.00,4565289.00,4999731.00,5006887.00,4895257.00,4820666.00,5095454.00,4632935.00,4756127.00,5103410.00,4533627.00,4682784.00,4662982.00,4574090.00,0,0,0,5187903.00,0,5028306.00,0,0,0,0,0,0,5174451.00,5072095.00,0,0,0,0,0,0,0,4789917.00,0,0,4503260.00,4518566.00,4601026.00,4400997.00,4491515.00,4501032.00,0,0
5067746.00,4909938.00,5007541.00,5156443.00,4827832.00,4951458.00,5072668.00,5208227.00,4653506.00,4562220.00,0,4773658.00,4763287.00,4807612.00,4735295.00,4781944.00,4804500.00,4898004.00,4833511.00,0,4834165.00,0,4652167.00,4611432.00,4628414.00,0,4742706.00,4631682.00,4904116.00,4959896.00,4910573.00,4987795.00,4888966.00,4821460.00,4777533.00,4881173.00,0,0,4923111.00,4829982.00,4616510.00,5031683.00,5040742.00,4908231.00,4981293.00,4905387.00,0,4759656.00,4908935.00,5009867.00,4997494.00,4897942.00,5031307.00,4790367.00,4669130.00,4539715.00,4978559.00,4960685.00,5087796.00,5046113.00,4844110.00,4945311.00,4857935.00,4842067.00,4508107.00,4615136.00,4565538.00,4556625.00,0,0,0,4789811.00,0,5018213.00,0,0,0,0,0,0,5175639.00,5009854.00,0,0,0,0,0,0,0,4790415.00,0,0,4556868.00,4641771.00,4739451.00,4400541.00,4486622.00,4554529.00,0,0
4876643.00,5019783.00,4826741.00,5016092.00,4768436.00,5112113.00,4950102.00,5161989.00,4607798.00,4614380.00,0,4603080.00,4599050.00,4683208.00,4661919.00,4616214.00,4651148.00,4846273.00,4796038.00,0,4694994.00,0,4672625.00,4673846.00,4674468.00,0,4770466.00,5047490.00,4991414.00,4888225.00,5072823.00,4706669.00,4933372.00,4987354.00,5319003.00,4741251.00,0,0,5226147.00,4836339.00,5323937.00,5158088.00,5109188.00,5601032.00,5434502.00,4958685.00,0,4967390.00,4944081.00,5059854.00,5102031.00,5058284.00,5224110.00,4532000.00,4561361.00,4512559.00,4767887.00,4761668.00,4845584.00,5025595.00,4917288.00,4950284.00,4954673.00,4915391.00,4488292.00,4621168.00,4592062.00,4580754.00,0,0,0,5054474.00,0,5113684.00,0,0,0,0,0,0,5198956.00,4985648.00,0,0,0,0,0,0,0,4782086.00,0,0,4762135.00,4715241.00,4774086.00,4408895.00,4566120.00,4573842.00,0,0
4977170.00,5168123.00,5035232.00,5012079.00,5016734.00,5260252.00,5272791.00,5144865.00,4590793.00,4600481.00,0,4792458.00,4721838.00,4766926.00,4709287.00,4658245.00,4745908.00,4877596.00,4739563.00,0,4651999.00,0,4690583.00,4719802.00,4637850.00,0,5105103.00,4872012.00,4824100.00,5039737.00,4838766.00,4891095.00,5116651.00,4904051.00,4796324.00,5174746.00,0,0,5233067.00,4894311.00,4785130.00,5362823.00,5027835.00,5191492.00,5494177.00,5258779.00,0,5361699.00,4814190.00,4999797.00,4908633.00,5102641.00,4585579.00,4853269.00,4574862.00,4557465.00,4945264.00,5003279.00,4897239.00,4847349.00,5004119.00,4692992.00,4917018.00,4697616.00,4606243.00,4773300.00,4682730.00,4681168.00,0,0,0,4869301.00,0,5138465.00,0,0,0,0,0,0,5158492.00,5063275.00,0,0,0,0,0,0,0,4824919.00,0,0,4623796.00,4612230.00,4732486.00,4511406.00,4491152.00,4494555.00,0,0
