4631832.00,4535761.00,4612779.00,4601886.00,4778088.00,4537785.00,4666900.00,4506576.00,4475116.00,4594597.00
4650165.00,4567610.00,4685458.00,4484436.00,4667155.00,4503421.00,4437060.00,4501477.00,4668371.00,4547990.00
4550081.00,4596014.00,4661223.00,4507771.00,4571317.00,4544165.00,4671108.00,4549957.00,4533233.00,4500116.00
4738011.00,4752296.00,4411592.00,4631745.00,4653571.00,4485375.00,4604644.00,4468039.00,4541229.00,4529799.00
4852294.00,4691587.00,4722753.00,4511731.00,4623850.00,8881715.00,4582819.00,4511681.00,4444069.00,4452887.00
4665870.00,4554070.00,4571591.00,4497910.00,4526757.00,4618235.00,4506463.00,4505271.00,4521103.00,4499131.00
4768719.00,4543152.00,4541868.00,4586970.00,4506115.00,4559681.00,4495175.00,4526743.00,4452311.00,4554232.00
4627367.00,4572026.00,4539772.00,4551624.00,4494390.00,4476055.00,4493760.00,4478107.00,4590195.00,4488817.00
4606046.00,4661720.00,4565395.00,4552510.00,4554988.00,4563611.00,4598087.00,4716608.00,4513081.00,4527559.00
4624734.00,4600285.00,4575344.00,4574419.00,4578702.00,4560808.00,4620023.00,4482522.00,4601545.00,4563927.00
4490340.00,4539299.00,4567894.00,4467672.00,4521367.00,4628284.00,4567176.00,4570694.00,4527703.00,4616517.00
4549641.00,4553061.00,4542277.00,4491086.00,4561881.00,4525381.00,4472605.00,4680661.00,4652978.00,4663388.00
4502880.00,4567089.00,4600946.00,4592200.00,4541712.00,4514223.00,4562206.00,4597817.00,4553385.00,4552574.00
4618049.00,4601046.00,4415533.00,4587540.00,4517461.00,4551754.00,4522806.00,4650524.00,4657717.00,4523580.00
4643673.00,4616364.00,4624880.00,4537997.00,4571241.00,4510850.00,4559412.00,4617380.00,4659526.00,4486932.00
4599378.00,4529443.00,4584619.00,4498995.00,4611759.00,4574623.00,4609306.00,4469218.00,4560836.00,4461059.00
4622108.00,4724500.00,4578154.00,4526943.00,4550966.00,4505544.00,4673588.00,4459900.00,4516506.00,4539404.00
4670879.00,4595242.00,4529174.00,4623038.00,4573220.00,4816881.00,4527915.00,4482607.00,4664913.00,4496596.00
4631242.00,4725773.00,4559055.00,4525614.00,4554590.00,4596829.00,4531046.00,4540249.00,4561538.00,4510432.00
4629162.00,4591399.00,4459373.00,4552046.00,4698130.00,4537658.00,4584026.00,4508835.00,4539072.00,4525727.00
4658099.00,4571337.00,4587948.00,4548989.00,4537359.00,4624369.00,4679863.00,4474140.00,4671901.00,4553584.00
4601363.00,4687365.00,4579274.00,4709397.00,7130697.00,4498533.00,4441078.00,4413896.00,4528848.00,4519864.00
4642006.00,4551654.00,4493532.00,4464307.00,4537948.00,4531330.00,4707774.00,4502490.00,4535748.00,4644525.00
4618164.00,4559631.00,4490472.00,4605199.00,4535509.00,4555729.00,4523437.00,4520251.00,5537181.00,4557665.00
4634917.00,4680697.00,4549357.00,4466640.00,4626900.00,4680283.00,4516855.00,4517786.00,4587927.00,4486116.00
4555302.00,4600562.00,4687213.00,4579043.00,4532405.00,4733989.00,4570489.00,4454647.00,4578911.00,4572482.00
4621084.00,4552725.00,4548701.00,4518525.00,4559289.00,4550232.00,4470650.00,4528908.00,4435806.00,4593710.00
4593426.00,4548975.00,4523598.00,4554574.00,4477231.00,4507918.00,4541837.00,4396138.00,4687893.00,4482038.00
4612880.00,4681236.00,4692405.00,4468457.00,4569504.00,4557132.00,4601904.00,4511790.00,4471718.00,4524008.00
4583232.00,4564461.00,4513396.00,4557885.00,4635803.00,4535733.00,4655088.00,4533709.00,4611818.00,4508542.00
4614913.00,4469353.00,4537617.00,4528378.00,4570670.00,4506645.00,4537840.00,4499636.00,4498988.00,4505460.00
4657942.00,4587374.00,4598268.00,4576768.00,4493337.00,4604852.00,4476174.00,4385409.00,4485791.00,4512421.00
4537007.00,4567122.00,4508334.00,4497705.00,4540736.00,4577980.00,4552795.00,4563056.00,4504027.00,4585715.00
4650328.00,4606319.00,4460929.00,4557146.00,4551135.00,4561160.00,4579272.00,4524921.00,4492502.00,4548530.00
4611804.00,4582573.00,4548745.00,4501163.00,4605034.00,4597848.00,4502459.00,4566541.00,4586009.00,4426977.00
4599671.00,4518879.00,4514552.00,4616549.00,4436723.00,4542770.00,4596504.00,4680698.00,4565714.00,4634344.00
4612746.00,4589681.00,4517559.00,4608756.00,4455781.00,4598179.00,4469364.00,4458444.00,4470884.00,4509044.00
4679247.00,4559508.00,4526494.00,4557976.00,4423067.00,4514267.00,4564959.00,4484837.00,4552568.00,4515057.00
4636862.00,4645785.00,4566032.00,4557065.00,4656943.00,4658779.00,4607086.00,4548147.00,4486583.00,4671663.00
4609665.00,4714773.00,4611976.00,4601323.00,4664207.00,4503664.00,4647530.00,4580986.00,4597539.00,4533769.00
4639734.00,4478438.00,4558402.00,4504005.00,4608500.00,4539868.00,4560832.00,4651394.00,4540376.00,4516485.00
4585376.00,4669062.00,4649631.00,4484929.00,4542156.00,4586016.00,4495389.00,4470710.00,4528144.00,4558617.00
4620075.00,4642346.00,4541791.00,4556962.00,4518151.00,4561227.00,4579230.00,4590455.00,4699659.00,4629131.00
4626360.00,4928536.00,4499592.00,5067754.00,4475072.00,4486277.00,4538867.00,4533043.00,4494729.00,4501650.00
4667282.00,4681137.00,23438858.00,4493439.00,4610725.00,4587907.00,4515644.00,4504126.00,4465346.00,4486561.00
4593746.00,4499890.00,4585360.00,4545574.00,4496740.00,4628964.00,4642220.00,4490634.00,4723331.00,4532521.00
4568720.00,4541928.00,14187677.00,4566663.00,4511328.00,45363286.00,4516360.00,4428045.00,4840914.00,4484548.00
8143214.00,4646647.00,4493607.00,4504916.00,4484590.00,19129251.00,4775902.00,4378653.00,4713648.00,4462311.00
14740196.00,4576902.00,4687585.00,4722277.00,4538894.00,15554800.00,4688523.00,4575208.00,4542471.00,4757276.00
4534871.00,4521270.00,4637941.00,4817706.00,4758631.00,24063063.00,4539875.00,4483753.00,4679876.00,4664091.00
4539051.00,4475263.00,4568856.00,4713227.00,15709033.00,4639686.00,4529976.00,4566945.00,4648040.00,4539659.00
4520252.00,4649183.00,4547573.00,4561347.00,4684025.00,4547003.00,4498767.00,4399428.00,4641203.00,4499084.00
4562167.00,4755756.00,4466079.00,4592125.00,4538590.00,4530136.00,4620324.00,4622041.00,4578571.00,4529038.00
4778868.00,4583987.00,4367454.00,4880447.00,4494573.00,4593519.00,4550970.00,4482708.00,4534253.00,4428216.00
4885957.00,4715369.00,4643647.00,4500515.00,4629895.00,4885198.00,4600186.00,4523054.00,4666344.00,4454717.00
4632759.00,4534640.00,4574669.00,4561346.00,4439600.00,4843943.00,4669849.00,4477955.00,4585165.00,4462861.00
4612562.00,4661013.00,4478035.00,4562838.00,4548993.00,4510972.00,4517051.00,4417026.00,4699669.00,4484020.00
4598632.00,4619412.00,4599051.00,4583489.00,4627063.00,4510594.00,4479350.00,4469891.00,4561447.00,4550525.00
4528055.00,4603186.00,4559844.00,4601712.00,4503100.00,4525305.00,4529381.00,4525570.00,4481991.00,4495185.00
4532846.00,4622105.00,4539245.00,4551146.00,4621229.00,4577844.00,4564366.00,4521017.00,4629504.00,4491215.00
4641349.00,4517844.00,4544782.00,4509935.00,4523752.00,4437576.00,4616326.00,4548227.00,4619313.00,4489883.00
4565995.00,4506514.00,4593551.00,4492416.00,4586372.00,4639587.00,4491261.00,4467407.00,4609414.00,4524261.00
4548462.00,4600776.00,4504588.00,4563024.00,4508602.00,4521595.00,4611617.00,4550252.00,4894801.00,4561880.00
4642239.00,4672790.00,4460379.00,4715239.00,4500681.00,4523423.00,4499071.00,4494157.00,4520672.00,4528667.00
4654097.00,4787834.00,4541356.00,4511146.00,4586649.00,4579452.00,4532845.00,4498611.00,4584006.00,4464619.00
4596185.00,4527874.00,4542147.00,4551156.00,4469848.00,4670078.00,4584517.00,4453484.00,4604352.00,4476097.00
4555064.00,4659059.00,4514053.00,4742387.00,4487668.00,4556828.00,4398857.00,4454583.00,4503942.00,4544400.00
4568206.00,4704345.00,4599685.00,4589591.00,4468800.00,4482012.00,4536783.00,4453517.00,4575383.00,4520848.00
4530621.00,4567775.00,4587997.00,4587769.00,4514127.00,4548463.00,4516366.00,4539921.00,4461991.00,4475114.00
4592150.00,4552905.00,4544383.00,4763211.00,4613227.00,4474376.00,4534255.00,4497610.00,4573473.00,4458412.00
4715017.00,4491236.00,4487376.00,4571929.00,4577822.00,4529503.00,4534289.00,4526985.00,4490497.00,4502246.00
4587011.00,4516756.00,4548755.00,4548334.00,4578680.00,4732912.00,4466804.00,4500255.00,4653504.00,4572160.00
4495279.00,4519181.00,4433367.00,4616552.00,4567163.00,4534269.00,4506227.00,4634549.00,4613595.00,4513414.00
4619823.00,4572512.00,4425803.00,4610216.00,4516121.00,4555213.00,4462356.00,4508107.00,4515732.00,4516520.00
4602641.00,4680407.00,4513657.00,4486275.00,4534924.00,4489030.00,4568330.00,4587239.00,4629074.00,4454591.00
4610525.00,4582107.00,4535560.00,4552266.00,4519934.00,4618806.00,4523080.00,4433841.00,4524111.00,4459632.00
4640039.00,4573138.00,4544077.00,4489302.00,4498626.00,4478929.00,4497301.00,4558127.00,4445272.00,4491451.00
4549459.00,4492763.00,4660547.00,4594627.00,4547801.00,4497181.00,4612263.00,4435264.00,4703728.00,4498441.00
4539081.00,4647665.00,4569265.00,4471185.00,4476330.00,4528669.00,4436043.00,4464473.00,4473199.00,4735279.00
4711541.00,4619940.00,4555957.00,4565242.00,4618939.00,4522868.00,4569067.00,4464512.00,4734068.00,4514089.00
4694827.00,4494685.00,4521720.00,4484550.00,4523988.00,4551959.00,4560083.00,4485490.00,4528201.00,4573172.00
4646794.00,4571738.00,4572032.00,4676893.00,4565790.00,4580085.00,4549305.00,4456324.00,4661639.00,4445187.00
4516937.00,4585932.00,4393133.00,4547059.00,4623280.00,4647295.00,4602381.00,4555063.00,4579175.00,4786760.00
4578841.00,4633205.00,4374784.00,4585831.00,4581176.00,4548045.00,4523490.00,4466711.00,4523323.00,4484042.00
4591281.00,4649623.00,4561229.00,4648385.00,4550497.00,4655321.00,4590382.00,4533213.00,4514721.00,4496445.00
4501865.00,4498700.00,4612723.00,4663137.00,4496633.00,4607224.00,4540446.00,4431446.00,4563175.00,4530767.00
4608489.00,4661041.00,4569934.00,4514014.00,4608840.00,4488999.00,4522351.00,4546404.00,4454643.00,4488379.00
4613891.00,4608982.00,4515463.00,4523896.00,4552382.00,4487780.00,4599951.00,4427561.00,4547030.00,4530747.00
4575196.00,4556653.00,4531563.00,4676960.00,4624302.00,4598142.00,4475513.00,4507270.00,4590776.00,4449421.00
4607530.00,4680760.00,4485031.00,4586237.00,4621237.00,4545517.00,4562642.00,4548785.00,4579876.00,4541798.00
4672629.00,4470437.00,4480715.00,4625157.00,4615449.00,4458832.00,4515651.00,4508912.00,4553171.00,4592206.00
4587119.00,4619027.00,4534872.00,4465762.00,4526844.00,4538691.00,4518963.00,4483833.00,4554003.00,4521838.00
4603199.00,4693703.00,4482974.00,4544934.00,4547108.00,4580680.00,4554577.00,4795337.00,4521534.00,4539767.00
4637737.00,4800224.00,4424618.00,5307173.00,4577666.00,4441637.00,4516839.00,4521410.00,4502556.00,4470375.00
4632544.00,4677437.00,4473645.00,4570507.00,53990046.00,4514989.00,4467603.00,4484223.00,4501250.00,4478870.00
4612228.00,4535850.00,4530086.00,4521104.00,27268621.00,4577957.00,4511379.00,4411276.00,4591552.00,4541860.00
4656548.00,4528799.00,4537377.00,4526891.00,11511226.00,4458539.00,4533060.00,4378286.00,4460103.00,4481354.00
4515594.00,4541540.00,4546306.00,4580313.00,4503430.00,4524451.00,4612654.00,4451915.00,4771346.00,4504604.00
5048832.00,4541833.00,4574031.00,4602869.00,4597684.00,4513972.00,4478848.00,4601879.00,4558459.00,4709752.00
4585374.00,4591269.00,4563404.00,4774417.00,4757644.00,4606693.00,4710397.00,4484653.00,5012845.00,4551628.00
4620776.00,4604111.00,4636403.00,4720589.00,4752034.00,4501081.00,4634738.00,4554640.00,4446722.00,4584507.00
4584915.00,4556555.00,4729393.00,4467260.00,4619074.00,4550842.00,4442449.00,4508621.00,4746462.00,4446020.00
4549937.00,4545831.00,4476420.00,4551347.00,4561932.00,4597296.00,4590346.00,4695094.00,4680311.00,4495926.00
4746446.00,4547602.00,4435669.00,4554977.00,4700095.00,4504674.00,4566811.00,4403636.00,4727266.00,4469147.00
4814543.00,4593161.00,4564291.00,4513817.00,4648593.00,5001471.00,4495239.00,4519393.00,4509068.00,4490555.00
4633085.00,4506089.00,4516204.00,4597094.00,4523800.00,4660868.00,4720269.00,4448403.00,4528202.00,4455610.00
4633480.00,4488299.00,4556934.00,4584841.00,4486767.00,4592239.00,4547752.00,4445924.00,4537582.00,4558001.00
4573281.00,4649618.00,4567388.00,4503375.00,4501115.00,4505914.00,4495723.00,4443558.00,4568373.00,4535405.00
4508037.00,4570584.00,4539268.00,4495546.00,4634158.00,4525691.00,4442813.00,4481618.00,4470391.00,4494679.00
4525763.00,4575573.00,4485284.00,4553284.00,4623861.00,4486500.00,4608275.00,4529283.00,4547124.00,4492433.00
4582947.00,4539369.00,4517042.00,4478961.00,4560900.00,4804388.00,4553914.00,4514798.00,4517558.00,4524205.00
4607339.00,4582384.00,4617204.00,4519852.00,4603769.00,4534079.00,4474128.00,4417200.00,4564892.00,4564342.00
4525908.00,4693919.00,4421788.00,4443355.00,4539600.00,4608506.00,4653334.00,4550671.00,4543658.00,4533863.00
4647931.00,4586230.00,4463432.00,4578181.00,4458764.00,4427448.00,4503196.00,4498515.00,4552748.00,4464367.00
4620144.00,4638625.00,4555133.00,4519481.00,4518382.00,4498109.00,4524959.00,4503217.00,4456205.00,4441736.00
4462840.00,4493811.00,4533060.00,4595597.00,4580410.00,4714987.00,4586078.00,4453370.00,4586547.00,4466657.00
4620647.00,4537643.00,4569997.00,4563230.00,4510392.00,4639851.00,4553067.00,4444660.00,4484732.00,4518677.00
4530322.00,4639642.00,4580360.00,4860176.00,4477140.00,4436016.00,4534936.00,4477749.00,4600565.00,4503803.00
4535322.00,4717419.00,4531177.00,4499609.00,4546759.00,4526358.00,4510478.00,4642129.00,4547922.00,4500419.00
4603916.00,4759090.00,4490314.00,4577471.00,4520975.00,4540075.00,4597432.00,4612039.00,4569270.00,4487396.00
4651518.00,4649654.00,4545432.00,4509947.00,4614214.00,4501581.00,4462565.00,4506152.00,4690875.00,4492108.00
4606373.00,4618950.00,4582692.00,4577895.00,4534503.00,4569604.00,4434625.00,4511446.00,4628114.00,4616852.00
4473339.00,4504535.00,4442861.00,4512906.00,4503710.00,4528080.00,4480575.00,4605279.00,4674458.00,4578886.00
4596223.00,4572029.00,4413814.00,4598996.00,4523812.00,5397394.00,4572922.00,4512257.00,4558060.00,4486638.00
4652286.00,4584036.00,4631659.00,4511939.00,4547311.00,4547947.00,4587195.00,4502697.00,4501057.00,4382372.00
4576041.00,4476237.00,4623392.00,4560833.00,4475146.00,4609116.00,4537000.00,4487456.00,4534649.00,4484969.00
4671883.00,4581633.00,4525074.00,4520406.00,4555564.00,4606457.00,4491461.00,4485337.00,4519956.00,4476421.00
4571121.00,4596040.00,4576119.00,4565010.00,4543526.00,4536182.00,4468402.00,4495412.00,5148501.00,4517567.00
4556933.00,4618465.00,4569382.00,4498136.00,4519743.00,4509954.00,4548896.00,4547639.00,4461686.00,4503694.00
4600865.00,4613764.00,4554809.00,4489398.00,4598187.00,4555041.00,4531806.00,4465553.00,4589885.00,4511333.00
4604082.00,4497795.00,4640091.00,4604767.00,4648202.00,4549745.00,4540065.00,4528242.00,4551013.00,4530541.00
4578362.00,4565201.00,4549017.00,4661613.00,4569153.00,4515780.00,4460568.00,4449207.00,4605103.00,4594206.00
4567038.00,4532629.00,4411331.00,4532955.00,4451527.00,4518727.00,4562692.00,4534017.00,4550524.00,4706310.00
4618487.00,4611622.00,4409250.00,4516207.00,4555439.00,4527056.00,4653195.00,4535830.00,4666051.00,4511540.00
4596830.00,4609169.00,4598388.00,4661942.00,4612839.00,4525155.00,4575227.00,4491892.00,4579963.00,4492590.00
4644459.00,4538391.00,4611638.00,4615696.00,4549431.00,4608931.00,4546542.00,4423990.00,4670962.00,4550511.00
4721331.00,4552239.00,4561473.00,4477060.00,4648147.00,4454732.00,4489673.00,4495594.00,4523156.00,4464188.00
4581633.00,4610878.00,4659501.00,4569797.00,4492490.00,4426431.00,4511092.00,4467754.00,4733337.00,4479457.00
4700144.00,4665196.00,4504466.00,4537650.00,4645702.00,4574970.00,4448530.00,4550147.00,4578349.00,4467288.00
4557266.00,4590276.00,4718215.00,4548238.00,4599141.00,4706903.00,4480687.00,4589713.00,4698526.00,4629751.00
4637222.00,4633293.00,4738497.00,4523719.00,4569322.00,4539183.00,4559479.00,4562328.00,4599677.00,4445725.00
4608021.00,4527296.00,4650541.00,4535703.00,4556539.00,4581960.00,4449344.00,4620389.00,4671806.00,4601465.00
4561991.00,4692859.00,4589678.00,4541932.00,4528710.00,4635238.00,4557890.00,4557483.00,4515379.00,4606533.00
4640761.00,4841125.00,4642243.00,31342655.00,4547533.00,4509197.00,4541263.00,4492766.00,4485955.00,4461887.00
4676010.00,4819872.00,4586135.00,42318506.00,4594711.00,4618513.00,4610934.00,4623370.00,4528619.00,4444046.00
4663067.00,4479813.00,4556846.00,32810813.00,4510199.00,4570773.00,4553327.00,4507165.00,4594937.00,4507246.00
4653248.00,4568391.00,4515961.00,34661998.00,4725858.00,4594329.00,4534574.00,4569915.00,4492326.00,4514023.00
5397766.00,4517250.00,4509487.00,4520808.00,4574081.00,4501310.00,4606685.00,4420837.00,4508531.00,4496721.00
4582995.00,4590849.00,4477187.00,4639214.00,4580907.00,4526379.00,4506972.00,4518967.00,4512300.00,4707034.00
11741072.00,4503704.00,4563566.00,4719673.00,4750182.00,4467831.00,4510808.00,4575642.00,4780007.00,4627420.00
4513118.00,4477669.00,4634146.00,4660328.00,4892532.00,4512616.00,4463544.00,4653341.00,6175642.00,4680131.00
4772532.00,4589550.00,4650294.00,4467905.00,4743109.00,4536810.00,4423602.00,4413369.00,4521140.00,4481658.00
4568236.00,4475280.00,4460853.00,4790607.00,4604015.00,4549556.00,4513804.00,4599287.00,4572837.00,4553489.00
4661047.00,4620963.00,4459831.00,4668703.00,4534929.00,4569176.00,4532819.00,4574733.00,4580904.00,4469489.00
4907301.00,4595703.00,4601576.00,4762778.00,4619188.00,4765291.00,4543701.00,4559632.00,4569416.00,4495657.00
4553641.00,4516745.00,4534018.00,4602967.00,4464904.00,4824045.00,4550910.00,4520589.00,4595543.00,4555837.00
4639685.00,4584908.00,4492697.00,4515469.00,4498304.00,4516678.00,4549826.00,4448960.00,4483132.00,4485443.00
4598994.00,4628484.00,4574883.00,4579592.00,4457808.00,4545973.00,4517941.00,4467820.00,4508286.00,4492910.00
4572045.00,4742924.00,4491607.00,4591462.00,4568187.00,4518699.00,4445634.00,4523524.00,4423639.00,4693193.00
4550875.00,4659343.00,4572082.00,4694215.00,4643132.00,4555157.00,4537296.00,4514929.00,4582914.00,4505104.00
4594262.00,4616342.00,4502607.00,4559838.00,4604069.00,4500460.00,4519016.00,4543064.00,4518882.00,4496792.00
4562041.00,4571565.00,4521005.00,4535971.00,4588619.00,4596443.00,4431353.00,4515120.00,4518210.00,4506884.00
4627578.00,4573329.00,4452129.00,4510481.00,4631337.00,4526684.00,4649412.00,4628432.00,4555269.00,4591850.00
4536214.00,4669075.00,4499349.00,4554711.00,4591945.00,4460684.00,4495510.00,4473390.00,4525749.00,4509546.00
4527594.00,4643160.00,4554896.00,4549923.00,4533674.00,4578956.00,4474412.00,4524741.00,4521027.00,4461030.00
4510059.00,4613755.00,4524823.00,4596371.00,4467090.00,4671954.00,4561507.00,4486884.00,4588038.00,4562664.00
4534865.00,4605844.00,4457073.00,4506118.00,4598187.00,4588583.00,4506688.00,4473067.00,4492028.00,4517058.00
4597198.00,4631871.00,4558304.00,4618148.00,4475805.00,4569588.00,4571735.00,4522137.00,4664503.00,4490510.00
4778471.00,4771340.00,4521037.00,4584331.00,4578951.00,4541280.00,4486869.00,4712058.00,4672790.00,4497459.00
4517569.00,4783246.00,4489697.00,4546322.00,4604685.00,4548998.00,4517395.00,4502938.00,4601176.00,4603021.00
4585818.00,4489937.00,4753937.00,4476489.00,4577954.00,4528462.00,4517041.00,4498232.00,4515092.00,4556462.00
4627801.00,4630649.00,4514312.00,4602995.00,4623120.00,4511881.00,4598861.00,4475147.00,4544523.00,4536447.00
4510607.00,4512106.00,4426078.00,4400494.00,4619911.00,4649728.00,4566123.00,4505800.00,4664631.00,4576036.00
4689283.00,4608991.00,4437339.00,4558934.00,4516731.00,4467434.00,4507429.00,4531011.00,4473154.00,4609730.00
4632873.00,4588190.00,4576549.00,4451579.00,4565110.00,4516312.00,4542871.00,4502246.00,4522940.00,4520067.00
4511369.00,4550146.00,4584040.00,4732951.00,4483156.00,4588603.00,4564272.00,4471424.00,4545074.00,4513776.00
4656422.00,4571769.00,4532716.00,4530942.00,4485994.00,4523814.00,4469268.00,4461622.00,4616590.00,4444316.00
4634335.00,4605318.00,4522621.00,4502781.00,4501807.00,4572440.00,4524306.00,4428574.00,4514587.00,4472662.00
4584771.00,4624893.00,4524439.00,4491831.00,4518321.00,4608876.00,4467338.00,4622866.00,4579185.00,4630928.00
4457488.00,4543076.00,4623196.00,4556670.00,4510041.00,4664354.00,4548915.00,4590798.00,4533043.00,4554989.00
4661760.00,4565877.00,4594989.00,4586999.00,4499120.00,4611843.00,4641989.00,4542290.00,4498761.00,4493669.00
4576230.00,4539490.00,4549532.00,4579209.00,4586144.00,4586446.00,4542804.00,4439877.00,4609862.00,4595245.00
4513741.00,4654205.00,4561907.00,4474518.00,4488581.00,4617029.00,4513727.00,4600822.00,4500526.00,4532273.00
4736839.00,4663972.00,4446990.00,4597732.00,4505620.00,4441716.00,4480314.00,5010526.00,4505987.00,4456766.00
4620066.00,4622574.00,4647483.00,4567303.00,4682998.00,4590376.00,4529375.00,4524463.00,4582297.00,4554891.00
4558906.00,4562836.00,4516390.00,4673179.00,4484497.00,4613626.00,4573937.00,4439886.00,4545780.00,4513656.00
4586822.00,4506841.00,4513961.00,4484910.00,4734107.00,4580574.00,4516852.00,4471764.00,4555230.00,4559474.00
4663853.00,4672154.00,4510234.00,4524928.00,4572192.00,4520315.00,4537599.00,4440357.00,4617156.00,4498299.00
4632889.00,4697464.00,4532555.00,4484364.00,4503207.00,4543282.00,4467740.00,4473084.00,4474347.00,4427361.00
4551473.00,4580114.00,4533021.00,4570309.00,4815786.00,4589677.00,4556166.00,4610864.00,4760577.00,4522002.00
4602846.00,4492305.00,4650586.00,4527361.00,4554795.00,4509044.00,4596839.00,4571754.00,4581771.00,4677611.00
4584686.00,4560631.00,4604154.00,4674245.00,4572993.00,4523373.00,4405279.00,4490765.00,4645752.00,4604443.00
4593020.00,17938372.00,4421084.00,4530361.00,4524174.00,4576576.00,4563353.00,4644661.00,4619556.00,4570814.00
4592959.00,13677187.00,4429723.00,4588560.00,4483199.00,4458932.00,4572634.00,4490705.00,4503371.00,4679600.00
4608194.00,4718155.00,55566822.00,4451127.00,4667255.00,4496670.00,4484376.00,4500695.00,4542707.00,4468187.00
4531838.00,4553670.00,30081614.00,4533704.00,4480157.00,4713303.00,4483392.00,4431732.00,4764348.00,4595862.00
